acousticness,analysis_url,danceability,duration_ms,energy,track_id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,artist_name,track_name,popularity,bbhot,artist_popularity,artist_followers
0.0066,https://api.spotify.com/v1/audio-analysis/61TklWcG8PbT5hvUTzwLaY,0.858,210545,0.65,61TklWcG8PbT5hvUTzwLaY,2.07E-06,8,0.121,-4.919,1,0.241,147.031,4,https://api.spotify.com/v1/tracks/61TklWcG8PbT5hvUTzwLaY,audio_features,spotify:track:61TklWcG8PbT5hvUTzwLaY,0.653,G-Eazy,Drop,68,1,86,3862385
0.824,https://api.spotify.com/v1/audio-analysis/1z3NnJlJ9WvbaSSQV5TgfY,0.0881,190685,0.18,1z3NnJlJ9WvbaSSQV5TgfY,0.954,7,0.123,-21.121,0,0.0402,69.36,4,https://api.spotify.com/v1/tracks/1z3NnJlJ9WvbaSSQV5TgfY,audio_features,spotify:track:1z3NnJlJ9WvbaSSQV5TgfY,0.0384,Trevor Kowalski,A Fighting Chance,67,0,62,1454
0.495,https://api.spotify.com/v1/audio-analysis/6XfaE8sWBIuUqnWcAKc56G,0,75000,0.00243,6XfaE8sWBIuUqnWcAKc56G,0.261,7,0.12,-18.795,1,0,0,0,https://api.spotify.com/v1/tracks/6XfaE8sWBIuUqnWcAKc56G,audio_features,spotify:track:6XfaE8sWBIuUqnWcAKc56G,0,Brown Noise Baby,"Fan Noises for Sleeping (Looped, Loopable Fast Sleep)",64,0,53,48
0.137,https://api.spotify.com/v1/audio-analysis/7sBwAWyXfiIgrYQ8BaJESH,0.4,328907,0.574,7sBwAWyXfiIgrYQ8BaJESH,0,9,0.381,-7.593,0,0.0494,128.584,4,https://api.spotify.com/v1/tracks/7sBwAWyXfiIgrYQ8BaJESH,audio_features,spotify:track:7sBwAWyXfiIgrYQ8BaJESH,0.199,Drake,Keep The Family Close,60,1,97,36432983
0.042,https://api.spotify.com/v1/audio-analysis/7LXKMcnWpNIFxCsZHJ22ug,0.62,111846,0.332,7LXKMcnWpNIFxCsZHJ22ug,0.905,3,0.359,-8.467,1,0.241,85.044,4,https://api.spotify.com/v1/tracks/7LXKMcnWpNIFxCsZHJ22ug,audio_features,spotify:track:7LXKMcnWpNIFxCsZHJ22ug,0.629,Nymano,Sorry,55,1,61,16937
0.995,https://api.spotify.com/v1/audio-analysis/4LsQ8pHZReqFeYzCWQP9ON,0.427,185280,0.0637,4LsQ8pHZReqFeYzCWQP9ON,0.878,5,0.123,-28.184,1,0.0322,140.152,4,https://api.spotify.com/v1/tracks/4LsQ8pHZReqFeYzCWQP9ON,audio_features,spotify:track:4LsQ8pHZReqFeYzCWQP9ON,0.25,Chad Lawson,Tell Me a Story,64,0,60,18206
0.00991,https://api.spotify.com/v1/audio-analysis/5Ikz3bF0Iqgqiu2soUPr6X,0.662,178933,0.655,5Ikz3bF0Iqgqiu2soUPr6X,0.000191,4,0.142,-7.878,0,0.0389,109.972,4,https://api.spotify.com/v1/tracks/5Ikz3bF0Iqgqiu2soUPr6X,audio_features,spotify:track:5Ikz3bF0Iqgqiu2soUPr6X,0.291,H.E.R.,U,61,1,80,1389677
0.48,https://api.spotify.com/v1/audio-analysis/1DsUg2r3k8ryO1VB03yXSl,0.803,130142,0.503,1DsUg2r3k8ryO1VB03yXSl,7.70E-05,6,0.103,-8.811,1,0.307,95.417,4,https://api.spotify.com/v1/tracks/1DsUg2r3k8ryO1VB03yXSl,audio_features,spotify:track:1DsUg2r3k8ryO1VB03yXSl,0.645,Dbangz,Friends,49,1,63,128648
0.356,https://api.spotify.com/v1/audio-analysis/0N9uZRrJQ3lO5TmInEjLxc,0.488,212080,0.783,0N9uZRrJQ3lO5TmInEjLxc,0,11,0.0921,-3.967,1,0.0725,159.924,4,https://api.spotify.com/v1/tracks/0N9uZRrJQ3lO5TmInEjLxc,audio_features,spotify:track:0N9uZRrJQ3lO5TmInEjLxc,0.664,Chris Lane,Take Back Home Girl (feat. Tori Kelly),74,0,67,218029
0.287,https://api.spotify.com/v1/audio-analysis/7roKDmJDOzkpfGpUQJ5EnL,0.823,162268,0.638,7roKDmJDOzkpfGpUQJ5EnL,0,7,0.105,-6.131,0,0.0852,141.943,4,https://api.spotify.com/v1/tracks/7roKDmJDOzkpfGpUQJ5EnL,audio_features,spotify:track:7roKDmJDOzkpfGpUQJ5EnL,0.371,Lil Baby,Business Is Business (Lil Baby & Gunna),68,0,89,2057247
0.277,https://api.spotify.com/v1/audio-analysis/4F6yN5FsFW10Ucx7cLCzBh,0.793,213287,0.395,4F6yN5FsFW10Ucx7cLCzBh,1.40E-05,1,0.109,-5.578,1,0.385,77.027,4,https://api.spotify.com/v1/tracks/4F6yN5FsFW10Ucx7cLCzBh,audio_features,spotify:track:4F6yN5FsFW10Ucx7cLCzBh,0.129,Lil Baby,Ready (feat. Gunna),72,0,89,2057247
0.169,https://api.spotify.com/v1/audio-analysis/7rWAyvW7FoImNAkNSMHq7u,0.766,158120,0.668,7rWAyvW7FoImNAkNSMHq7u,0,4,0.111,-4.981,0,0.19,154.11,4,https://api.spotify.com/v1/tracks/7rWAyvW7FoImNAkNSMHq7u,audio_features,spotify:track:7rWAyvW7FoImNAkNSMHq7u,0.0834,YoungBoy Never Broke Again,Anomaly,58,0,84,2457112
0.000123,https://api.spotify.com/v1/audio-analysis/6WaYiQUPel70HUaCZj5eND,0.506,229773,0.965,6WaYiQUPel70HUaCZj5eND,9.87E-06,7,0.0978,-3.665,1,0.0723,138.035,4,https://api.spotify.com/v1/tracks/6WaYiQUPel70HUaCZj5eND,audio_features,spotify:track:6WaYiQUPel70HUaCZj5eND,0.588,I Prevail,Scars,68,1,74,404016
0.0723,https://api.spotify.com/v1/audio-analysis/2xKBCHQ34Eq9iuWHSO4BIj,0.651,217413,0.786,2xKBCHQ34Eq9iuWHSO4BIj,0,9,0.212,-5.655,1,0.0495,120.014,4,https://api.spotify.com/v1/tracks/2xKBCHQ34Eq9iuWHSO4BIj,audio_features,spotify:track:2xKBCHQ34Eq9iuWHSO4BIj,0.563,Tenth Avenue North,What You Want,47,1,60,349039
0.0658,https://api.spotify.com/v1/audio-analysis/7jr3iPu4O4bTCVwLMbdU2i,0.678,189173,0.729,7jr3iPu4O4bTCVwLMbdU2i,0,8,0.303,-4.188,1,0.137,99.895,4,https://api.spotify.com/v1/tracks/7jr3iPu4O4bTCVwLMbdU2i,audio_features,spotify:track:7jr3iPu4O4bTCVwLMbdU2i,0.643,Dua Lipa,Kiss and Make Up,87,0,88,11220847
0.405,https://api.spotify.com/v1/audio-analysis/2hR1lWmjR3RbEN9Wg45g9z,0.488,224437,0.535,2hR1lWmjR3RbEN9Wg45g9z,2.44E-05,7,0.0824,-11.122,1,0.0291,149.963,4,https://api.spotify.com/v1/tracks/2hR1lWmjR3RbEN9Wg45g9z,audio_features,spotify:track:2hR1lWmjR3RbEN9Wg45g9z,0.447,Havelin,Medicine,49,1,41,4800
0.0214,https://api.spotify.com/v1/audio-analysis/0u695M7KyzXaPIjpEbxOkB,0.651,304512,0.833,0u695M7KyzXaPIjpEbxOkB,0,1,0.14,-3.356,1,0.172,155.051,4,https://api.spotify.com/v1/tracks/0u695M7KyzXaPIjpEbxOkB,audio_features,spotify:track:0u695M7KyzXaPIjpEbxOkB,0.443,Travis Scott,SICKO MODE - Skrillex Remix,79,0,94,5506073
0.273,https://api.spotify.com/v1/audio-analysis/1kaxyXcAi5ZHF3Q94QXsHK,0.754,214314,0.615,1kaxyXcAi5ZHF3Q94QXsHK,0,4,0.13,-5.346,0,0.171,140.04,4,https://api.spotify.com/v1/tracks/1kaxyXcAi5ZHF3Q94QXsHK,audio_features,spotify:track:1kaxyXcAi5ZHF3Q94QXsHK,0.345,Lil Wayne,Demon,62,1,91,7796800
0.00956,https://api.spotify.com/v1/audio-analysis/2TV9fAIDDJ3dMwJCj1a5pc,0.401,209613,0.723,2TV9fAIDDJ3dMwJCj1a5pc,4.76E-05,5,0.0444,-5.549,1,0.0408,116.023,4,https://api.spotify.com/v1/tracks/2TV9fAIDDJ3dMwJCj1a5pc,audio_features,spotify:track:2TV9fAIDDJ3dMwJCj1a5pc,0.781,MAGIC GIANT,Window,56,1,51,23320
0.0119,https://api.spotify.com/v1/audio-analysis/2aAyDqzwEeVIigSMFM1tNS,0.578,157425,0.862,2aAyDqzwEeVIigSMFM1tNS,1.79E-05,8,0.0744,-3.059,0,0.0405,100.049,4,https://api.spotify.com/v1/tracks/2aAyDqzwEeVIigSMFM1tNS,audio_features,spotify:track:2aAyDqzwEeVIigSMFM1tNS,0.547,Dan + Shay,Tequila - R3HAB Remix,64,0,79,868958
0.000732,https://api.spotify.com/v1/audio-analysis/1dhO5lyN2Otv4qR0xWQXH7,0.781,147347,0.617,1dhO5lyN2Otv4qR0xWQXH7,0.0467,0,0.158,-7.82,1,0.252,139.973,4,https://api.spotify.com/v1/tracks/1dhO5lyN2Otv4qR0xWQXH7,audio_features,spotify:track:1dhO5lyN2Otv4qR0xWQXH7,0.506,Sheck Wes,Live Sheck Wes,74,0,76,514834
0.0527,https://api.spotify.com/v1/audio-analysis/7dysCAfzEwSY94rfkEYTeE,0.553,202747,0.723,7dysCAfzEwSY94rfkEYTeE,0,6,0.0851,-4.476,1,0.0321,137.96,4,https://api.spotify.com/v1/tracks/7dysCAfzEwSY94rfkEYTeE,audio_features,spotify:track:7dysCAfzEwSY94rfkEYTeE,0.579,Jon Langston,Prob'ly At A Bar,66,0,62,81874
0.123,https://api.spotify.com/v1/audio-analysis/0ObPdjFZ3cBr61rUusvkto,0.798,134431,0.624,0ObPdjFZ3cBr61rUusvkto,9.08E-06,11,0.184,-8.789,0,0.161,100.027,4,https://api.spotify.com/v1/tracks/0ObPdjFZ3cBr61rUusvkto,audio_features,spotify:track:0ObPdjFZ3cBr61rUusvkto,0.199,Yung Gravy,Boomin,62,1,75,414828
0.139,https://api.spotify.com/v1/audio-analysis/4Xf4XTwmxHIm24UcDjOuzV,0.669,180005,0.667,4Xf4XTwmxHIm24UcDjOuzV,0.00139,2,0.122,-9.275,1,0.0549,120.045,4,https://api.spotify.com/v1/tracks/4Xf4XTwmxHIm24UcDjOuzV,audio_features,spotify:track:4Xf4XTwmxHIm24UcDjOuzV,0.176,Tep No,Toluca Lake - Imad Remix,66,0,61,54438
0.876,https://api.spotify.com/v1/audio-analysis/466AejgNTcFIJht4mf8ybM,0.66,157303,0.456,466AejgNTcFIJht4mf8ybM,0,5,0.106,-9.414,0,0.329,74.731,4,https://api.spotify.com/v1/tracks/466AejgNTcFIJht4mf8ybM,audio_features,spotify:track:466AejgNTcFIJht4mf8ybM,0.306,Wifisfuneral,Alone As A Facetat,63,0,66,304047
0.355,https://api.spotify.com/v1/audio-analysis/2zIkPM6r0yEjWt18qG3jP3,0.726,220044,0.296,2zIkPM6r0yEjWt18qG3jP3,0,4,0.112,-7.859,0,0.0393,123.942,4,https://api.spotify.com/v1/tracks/2zIkPM6r0yEjWt18qG3jP3,audio_features,spotify:track:2zIkPM6r0yEjWt18qG3jP3,0.148,Xavier Ome§r,Afraid,60,1,0,0
0.214,https://api.spotify.com/v1/audio-analysis/7MTIDmToGs0I5Oue9V0CHl,0.497,197120,0.507,7MTIDmToGs0I5Oue9V0CHl,4.79E-06,5,0.0948,-8.075,0,0.0585,119.432,4,https://api.spotify.com/v1/tracks/7MTIDmToGs0I5Oue9V0CHl,audio_features,spotify:track:7MTIDmToGs0I5Oue9V0CHl,0.192,Post Malone,Feel,70,1,96,13573637
0.165,https://api.spotify.com/v1/audio-analysis/68JS5SFTnW5Yv9Vzw81Jf0,0.602,210133,0.463,68JS5SFTnW5Yv9Vzw81Jf0,0.00968,10,0.0975,-9.666,1,0.0279,142.635,4,https://api.spotify.com/v1/tracks/68JS5SFTnW5Yv9Vzw81Jf0,audio_features,spotify:track:68JS5SFTnW5Yv9Vzw81Jf0,0.454,Chris Stapleton,Millionaire,76,1,77,1460749
0.31,https://api.spotify.com/v1/audio-analysis/62o8KoI44JfN7aYxgTnPvh,0.749,183753,0.752,62o8KoI44JfN7aYxgTnPvh,0,6,0.232,-4.883,1,0.345,180.049,4,https://api.spotify.com/v1/tracks/62o8KoI44JfN7aYxgTnPvh,audio_features,spotify:track:62o8KoI44JfN7aYxgTnPvh,0.901,Maluma,Mala M√≠a,83,0,91,15362753
0.000807,https://api.spotify.com/v1/audio-analysis/1o8n563oEpZzCj4qTIJ0NM,0.955,191213,0.691,1o8n563oEpZzCj4qTIJ0NM,0,1,0.138,-6.351,1,0.188,129.988,4,https://api.spotify.com/v1/tracks/1o8n563oEpZzCj4qTIJ0NM,audio_features,spotify:track:1o8n563oEpZzCj4qTIJ0NM,0.744,Key Glock,Yea!!,67,0,71,237489
0.4,https://api.spotify.com/v1/audio-analysis/0fqjy5gVNVmQQmxOLLfb3c,0.638,217173,0.687,0fqjy5gVNVmQQmxOLLfb3c,0.000114,7,0.166,-6.556,1,0.0351,114.98,4,https://api.spotify.com/v1/tracks/0fqjy5gVNVmQQmxOLLfb3c,audio_features,spotify:track:0fqjy5gVNVmQQmxOLLfb3c,0.323,Vance Joy,Take Your Time,63,1,78,1638416
0.855,https://api.spotify.com/v1/audio-analysis/2wUnFLr2k5491Pv4cUYd83,0.808,94933,0.541,2wUnFLr2k5491Pv4cUYd83,0.000977,3,0.142,-6.525,1,0.252,92.132,4,https://api.spotify.com/v1/tracks/2wUnFLr2k5491Pv4cUYd83,audio_features,spotify:track:2wUnFLr2k5491Pv4cUYd83,0.811,Noname,Self,62,1,67,308056
0.015,https://api.spotify.com/v1/audio-analysis/7nGuT0EfqQ1TXcADEKwB6Q,0.647,194898,0.754,7nGuT0EfqQ1TXcADEKwB6Q,0,10,0.0684,-5.446,1,0.0378,97.005,4,https://api.spotify.com/v1/tracks/7nGuT0EfqQ1TXcADEKwB6Q,audio_features,spotify:track:7nGuT0EfqQ1TXcADEKwB6Q,0.755,Morgan Evans,Day Drunk,69,0,64,46177
0.0684,https://api.spotify.com/v1/audio-analysis/4b6JWEZfAz9UPQBQaFkCPQ,0.907,159833,0.683,4b6JWEZfAz9UPQBQaFkCPQ,7.18E-06,5,0.0834,-8.079,1,0.349,89.983,4,https://api.spotify.com/v1/tracks/4b6JWEZfAz9UPQBQaFkCPQ,audio_features,spotify:track:4b6JWEZfAz9UPQBQaFkCPQ,0.342,Tee Grizzley,Lost and Found (feat. YNW Melly),63,0,76,1242083
0.225,https://api.spotify.com/v1/audio-analysis/0Xx0UPF4loz1ZJeZs4yhA0,0.601,192364,0.648,0Xx0UPF4loz1ZJeZs4yhA0,0.263,4,0.0837,-8.512,1,0.0318,124.996,4,https://api.spotify.com/v1/tracks/0Xx0UPF4loz1ZJeZs4yhA0,audio_features,spotify:track:0Xx0UPF4loz1ZJeZs4yhA0,0.11,Mishegas,Tonight,50,1,52,2911
0.0139,https://api.spotify.com/v1/audio-analysis/2cOUlop2ZakjOKe4WinesN,0.726,188174,0.431,2cOUlop2ZakjOKe4WinesN,0,0,0.054,-6.666,1,0.0554,85.889,4,https://api.spotify.com/v1/tracks/2cOUlop2ZakjOKe4WinesN,audio_features,spotify:track:2cOUlop2ZakjOKe4WinesN,0.86,Niall Horan,Slow Hands,80,1,78,3632042
0.207,https://api.spotify.com/v1/audio-analysis/3fZVaBxYP3KdkSmTEWbl1d,0.657,265980,0.687,3fZVaBxYP3KdkSmTEWbl1d,0,0,0.201,-5.318,0,0.445,83.098,4,https://api.spotify.com/v1/tracks/3fZVaBxYP3KdkSmTEWbl1d,audio_features,spotify:track:3fZVaBxYP3KdkSmTEWbl1d,0.434,Lil Durk,Downfall (feat. Young Dolph & Lil Baby),61,0,76,1009131
0.173,https://api.spotify.com/v1/audio-analysis/11kDth1aKUEUMq9r1pqyds,0.712,196138,0.481,11kDth1aKUEUMq9r1pqyds,0,4,0.241,-5.415,0,0.0487,140,4,https://api.spotify.com/v1/tracks/11kDth1aKUEUMq9r1pqyds,audio_features,spotify:track:11kDth1aKUEUMq9r1pqyds,0.062,Travis Scott,5% TINT,74,0,94,5506075
0.0108,https://api.spotify.com/v1/audio-analysis/5LV0oQV98daZAUoWnQEW6N,0.528,187372,0.861,5LV0oQV98daZAUoWnQEW6N,0,2,0.268,-4.309,1,0.0518,95.02,4,https://api.spotify.com/v1/tracks/5LV0oQV98daZAUoWnQEW6N,audio_features,spotify:track:5LV0oQV98daZAUoWnQEW6N,0.591,Escape the Fate,Broken Heart,64,1,65,696055
0.273,https://api.spotify.com/v1/audio-analysis/4G4gtvlaFaI6v6wWD8UvqL,0.604,255886,0.507,4G4gtvlaFaI6v6wWD8UvqL,2.27E-06,0,0.0943,-7.928,1,0.0382,91.984,4,https://api.spotify.com/v1/tracks/4G4gtvlaFaI6v6wWD8UvqL,audio_features,spotify:track:4G4gtvlaFaI6v6wWD8UvqL,0.114,Lauv,Getting Over You,73,0,87,1194528
0.139,https://api.spotify.com/v1/audio-analysis/4eGfldSRct5z9tQZDp5R5Y,0.398,204133,0.512,4eGfldSRct5z9tQZDp5R5Y,0,8,0.115,-7.148,1,0.0486,133.659,4,https://api.spotify.com/v1/tracks/4eGfldSRct5z9tQZDp5R5Y,audio_features,spotify:track:4eGfldSRct5z9tQZDp5R5Y,0.0956,Kelly Clarkson,Never Enough,68,1,78,4910333
0.137,https://api.spotify.com/v1/audio-analysis/6tdAmfHEd4cXEkNbCMgOP9,0.782,182000,0.614,6tdAmfHEd4cXEkNbCMgOP9,0,9,0.334,-6.838,0,0.362,129.028,4,https://api.spotify.com/v1/tracks/6tdAmfHEd4cXEkNbCMgOP9,audio_features,spotify:track:6tdAmfHEd4cXEkNbCMgOP9,0.794,Smino,KLINK,62,0,70,214790
0.486,https://api.spotify.com/v1/audio-analysis/24Ls3YpU0IjeWUM6ws2yaJ,0.557,99310,0.246,24Ls3YpU0IjeWUM6ws2yaJ,0.904,8,0.111,-11.289,1,0.0368,174.063,4,https://api.spotify.com/v1/tracks/24Ls3YpU0IjeWUM6ws2yaJ,audio_features,spotify:track:24Ls3YpU0IjeWUM6ws2yaJ,0.27,HM Surf,Flunked This Semester,65,0,61,5560
0.0392,https://api.spotify.com/v1/audio-analysis/1RHuBRoACkLRo2vjGqFCwf,0.439,206756,0.683,1RHuBRoACkLRo2vjGqFCwf,0,3,0.109,-6.217,1,0.0418,137.901,4,https://api.spotify.com/v1/tracks/1RHuBRoACkLRo2vjGqFCwf,audio_features,spotify:track:1RHuBRoACkLRo2vjGqFCwf,0.0725,The 1975,I Like America & America Likes Me,67,0,82,3078055
0.842,https://api.spotify.com/v1/audio-analysis/6mzF8HvHdVrzJNd8M1uFCS,0.524,227584,0.405,6mzF8HvHdVrzJNd8M1uFCS,0,10,0.107,-6.145,1,0.028,109.984,4,https://api.spotify.com/v1/tracks/6mzF8HvHdVrzJNd8M1uFCS,audio_features,spotify:track:6mzF8HvHdVrzJNd8M1uFCS,0.237,Crush,Beautiful,67,1,67,380428
0.041,https://api.spotify.com/v1/audio-analysis/4EAV2cKiqKP5UPZmY6dejk,0.67,204747,0.752,4EAV2cKiqKP5UPZmY6dejk,0,1,0.0749,-4.146,1,0.0374,149.961,4,https://api.spotify.com/v1/tracks/4EAV2cKiqKP5UPZmY6dejk,audio_features,spotify:track:4EAV2cKiqKP5UPZmY6dejk,0.442,Logic,Everyday,83,1,87,3610646
0.0753,https://api.spotify.com/v1/audio-analysis/5btaVjrLBxTvXNmCv5DrW2,0.788,183280,0.703,5btaVjrLBxTvXNmCv5DrW2,6.13E-05,1,0.333,-5.986,0,0.127,104.049,4,https://api.spotify.com/v1/tracks/5btaVjrLBxTvXNmCv5DrW2,audio_features,spotify:track:5btaVjrLBxTvXNmCv5DrW2,0.442,Hayley Kiyoko,Curious,66,0,68,867539
0.0533,https://api.spotify.com/v1/audio-analysis/6supMAknraGpJrN5qqYfV8,0.898,237493,0.733,6supMAknraGpJrN5qqYfV8,0.000115,7,0.102,-4.75,1,0.178,96.51,4,https://api.spotify.com/v1/tracks/6supMAknraGpJrN5qqYfV8,audio_features,spotify:track:6supMAknraGpJrN5qqYfV8,0.295,Nicki Minaj,Good Form (feat. Lil Wayne),74,0,92,15127335
0.189,https://api.spotify.com/v1/audio-analysis/248OFOZef6ShXv6DGgbnxU,0.739,206533,0.448,248OFOZef6ShXv6DGgbnxU,0,10,0.118,-10.28,0,0.138,81.044,4,https://api.spotify.com/v1/tracks/248OFOZef6ShXv6DGgbnxU,audio_features,spotify:track:248OFOZef6ShXv6DGgbnxU,0.553,Khalid,Saved,80,1,98,6235874
0.00529,https://api.spotify.com/v1/audio-analysis/6V4KHt9xu4TPEnDFoBeacT,0.734,159916,0.751,6V4KHt9xu4TPEnDFoBeacT,0,1,0.183,-7.26,1,0.285,161.997,4,https://api.spotify.com/v1/tracks/6V4KHt9xu4TPEnDFoBeacT,audio_features,spotify:track:6V4KHt9xu4TPEnDFoBeacT,0.56,YBN Nahmir,Rubbin Off The Paint,72,1,75,1553359
0.0926,https://api.spotify.com/v1/audio-analysis/4ZcqxVrNRTYoNgAvAacrEi,0.709,240274,0.476,4ZcqxVrNRTYoNgAvAacrEi,0,7,0.0842,-6.61,0,0.0385,111.997,4,https://api.spotify.com/v1/tracks/4ZcqxVrNRTYoNgAvAacrEi,audio_features,spotify:track:4ZcqxVrNRTYoNgAvAacrEi,0.396,Kodak Black,Purp,50,1,88,4645666
0.051,https://api.spotify.com/v1/audio-analysis/07CQ0ux2CwbaVN05sfG1zN,0.608,202887,0.736,07CQ0ux2CwbaVN05sfG1zN,0,6,0.215,-6.7,1,0.165,97.038,4,https://api.spotify.com/v1/tracks/07CQ0ux2CwbaVN05sfG1zN,audio_features,spotify:track:07CQ0ux2CwbaVN05sfG1zN,0.489,Elohim,Sleepy Eyes,68,0,64,72892
0.372,https://api.spotify.com/v1/audio-analysis/54zSU9EqO2y6f04EjWBb7u,0.538,246147,0.296,54zSU9EqO2y6f04EjWBb7u,0.00445,1,0.361,-13.273,1,0.0637,85.38,4,https://api.spotify.com/v1/tracks/54zSU9EqO2y6f04EjWBb7u,audio_features,spotify:track:54zSU9EqO2y6f04EjWBb7u,0.172,Moonchild,Cure,53,1,54,71285
0.111,https://api.spotify.com/v1/audio-analysis/2ppse4DOEFlzaW7Xu3U76r,0.561,180800,0.785,2ppse4DOEFlzaW7Xu3U76r,0,8,0.121,-5.376,0,0.452,150.159,4,https://api.spotify.com/v1/tracks/2ppse4DOEFlzaW7Xu3U76r,audio_features,spotify:track:2ppse4DOEFlzaW7Xu3U76r,0.458,Trippie Redd,A.L.L.T.Y. 3,64,0,86,2933854
0.612,https://api.spotify.com/v1/audio-analysis/5oUjEriN3FJRtOy9pfHML5,0.636,177320,0.298,5oUjEriN3FJRtOy9pfHML5,4.31E-06,5,0.162,-8.931,1,0.0268,89.613,3,https://api.spotify.com/v1/tracks/5oUjEriN3FJRtOy9pfHML5,audio_features,spotify:track:5oUjEriN3FJRtOy9pfHML5,0.276,Alan Jackson,Wanted,50,1,74,968458
0.0394,https://api.spotify.com/v1/audio-analysis/5H0NU2sHWUnWCcZyYlX46X,0.792,273600,0.555,5H0NU2sHWUnWCcZyYlX46X,6.39E-06,0,0.107,-7.038,1,0.34,99.954,4,https://api.spotify.com/v1/tracks/5H0NU2sHWUnWCcZyYlX46X,audio_features,spotify:track:5H0NU2sHWUnWCcZyYlX46X,0.084,Chance the Rapper,65th & Ingleside,65,0,82,3997508
0.0147,https://api.spotify.com/v1/audio-analysis/7JAzAyjbJFPznEFdqpa1Si,0.262,247547,0.564,7JAzAyjbJFPznEFdqpa1Si,0.00659,0,0.103,-7.99,1,0.0455,195.489,4,https://api.spotify.com/v1/tracks/7JAzAyjbJFPznEFdqpa1Si,audio_features,spotify:track:7JAzAyjbJFPznEFdqpa1Si,0.13,Imagine Dragons,Real Life,68,1,91,18479041
0.354,https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK,0.68,231267,0.563,7dt6x5M1jzdTEt8oCbisTK,0,10,0.136,-5.843,1,0.0454,145.028,4,https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK,audio_features,spotify:track:7dt6x5M1jzdTEt8oCbisTK,0.374,Post Malone,Better Now,93,1,96,13573643
0.0261,https://api.spotify.com/v1/audio-analysis/66UI237YMw6AL6S72FGKND,0.73,210061,0.512,66UI237YMw6AL6S72FGKND,0,3,0.333,-10.408,0,0.0469,96.002,4,https://api.spotify.com/v1/tracks/66UI237YMw6AL6S72FGKND,audio_features,spotify:track:66UI237YMw6AL6S72FGKND,0.513,Isaiah Rashad,AA,53,1,68,520081
0.00025,https://api.spotify.com/v1/audio-analysis/6Rxa3iS3kpo9iTHg97Vxo3,0.461,217600,0.964,6Rxa3iS3kpo9iTHg97Vxo3,0.3,1,0.247,-3.275,1,0.223,112.586,3,https://api.spotify.com/v1/tracks/6Rxa3iS3kpo9iTHg97Vxo3,audio_features,spotify:track:6Rxa3iS3kpo9iTHg97Vxo3,0.0558,Datsik,Nasty,54,1,57,264286
0.123,https://api.spotify.com/v1/audio-analysis/4TnjEaWOeW0eKTKIEvJyCa,0.784,159382,0.43,4TnjEaWOeW0eKTKIEvJyCa,0,10,0.0887,-8.756,0,0.0364,127.087,4,https://api.spotify.com/v1/tracks/4TnjEaWOeW0eKTKIEvJyCa,audio_features,spotify:track:4TnjEaWOeW0eKTKIEvJyCa,0.236,Trevor Daniel,Falling,68,1,62,24286
0.348,https://api.spotify.com/v1/audio-analysis/7IWkJwX9C0J7tHurTD7ViL,0.381,290907,0.594,7IWkJwX9C0J7tHurTD7ViL,0,3,0.0925,-5.97,1,0.0486,143.86,4,https://api.spotify.com/v1/tracks/7IWkJwX9C0J7tHurTD7ViL,audio_features,spotify:track:7IWkJwX9C0J7tHurTD7ViL,0.273,Adele,When We Were Young,74,1,84,15466459
0.579,https://api.spotify.com/v1/audio-analysis/4keoy2fqgwGnbWlm3ZVZFa,0.503,207030,0.741,4keoy2fqgwGnbWlm3ZVZFa,1.49E-06,4,0.0712,-5.128,1,0.047,88.335,3,https://api.spotify.com/v1/tracks/4keoy2fqgwGnbWlm3ZVZFa,audio_features,spotify:track:4keoy2fqgwGnbWlm3ZVZFa,0.458,Zedd,Happy Now,84,0,85,4242025
0.523,https://api.spotify.com/v1/audio-analysis/6tXrb9kJTmgGOZqpq1powO,0.706,235467,0.328,6tXrb9kJTmgGOZqpq1powO,0,0,0.223,-10.158,1,0.0326,85.988,4,https://api.spotify.com/v1/tracks/6tXrb9kJTmgGOZqpq1powO,audio_features,spotify:track:6tXrb9kJTmgGOZqpq1powO,0.593,Twin Bandit,Stolen Dance,65,1,50,4408
0.0548,https://api.spotify.com/v1/audio-analysis/12bXacZZxwe6qkKwlm43a7,0.844,147627,0.723,12bXacZZxwe6qkKwlm43a7,0,7,0.15,-4.139,1,0.246,85.011,4,https://api.spotify.com/v1/tracks/12bXacZZxwe6qkKwlm43a7,audio_features,spotify:track:12bXacZZxwe6qkKwlm43a7,0.552,Shoreline Mafia,Occupied (feat. Rob Vicious & Fenix Flexin),60,0,76,283802
0.0266,https://api.spotify.com/v1/audio-analysis/023wrAlymKtgCd5SnIJVBP,0.594,228907,0.928,023wrAlymKtgCd5SnIJVBP,0,0,0.0865,-6.076,1,0.133,125.983,4,https://api.spotify.com/v1/tracks/023wrAlymKtgCd5SnIJVBP,audio_features,spotify:track:023wrAlymKtgCd5SnIJVBP,0.494,Hillsong Young & Free,Let Go,55,1,69,608020
